#num,month,date,time[second],1980's Average,1990's Average,2000's Average,2010's Average,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
17,1,18,1468800,14604837,14176870,13626683,13039918,14647031,14380792,14055178,14262749,14703306,14353614,14207390,13639222,14013696,14248360,13904390,13792086,13921692,13979154,14089471,13584649,13226354,12813728,13272152,13364474,13647454,13304485,12941642,13095543,13298441,13159881,13210842,12943232,12646417,12700746,13097955
18,1,19,1555200,14655020,14211380,13662810,13082871,14709451,14448465,14082370,14322502,14725454,14374374,14232049,13666058,14063933,14305159,13893436,13850208,13983612,14037697,14167368,13637114,13213065,12798275,13351745,13388002,13741111,13336339,12978268,13124999,13324370,13218010,13235356,12967619,12768815,12725133,13149800
19,1,20,1641600,14694661,14246930,13699875,13113311,14754961,14496433,14129989,14382418,14763846,14343765,14262667,13731496,14125268,14333441,13899977,13884268,14033704,14093719,14228061,13669905,13232993,12779137,13396215,13395581,13709146,13356040,12992283,13177285,13344986,13262167,13223023,13001206,12868867,12700524,13206730
20,1,21,1728000,14744586,14287687,13738144,13150144,14793464,14529765,14180179,14445672,14793006,14352254,14298472,13808914,14158853,14364831,13944924,13941450,14069303,14144187,14231637,13688977,13224620,12801559,13446733,13475975,13675627,13359198,13031210,13271991,13346127,13288509,13251496,13054936,12974030,12681615,13242328
21,1,22,1814400,14790602,14321095,13771697,13187943,14828654,14553589,14222414,14478123,14830917,14415983,14318426,13860161,14184015,14394514,13952805,14024445,14105380,14176382,14097847,13720961,13209681,12900915,13489248,13644929,13679048,13374502,13043193,13360244,13379353,13360790,13329257,13086547,13002764,12685952,13256828
22,1,23,1900800,14835232,14355513,13796679,13227456,14854512,14550765,14280874,14503727,14885822,14544003,14299213,13879358,14200263,14416427,13994676,14093867,14129957,14184700,13980435,13761633,13282190,13011974,13586667,13796118,13676993,13360505,13093610,13403808,13407022,13420238,13387581,13106124,13081165,12722492,13292011
23,1,24,1987200,14865088,14390678,13826934,13275344,14878558,14565949,14323131,14533709,14943486,14606467,14316521,13904019,14210282,14469341,14033879,14168587,14146852,14181610,13976739,13756482,13369193,12978310,13672392,13875728,13666375,13413617,13138566,13419798,13490711,13449896,13385153,13150589,13172031,12800678,13332401
24,1,25,2073600,14892317,14420009,13869499,13313955,14916221,14570714,14326292,14563068,14998048,14662246,14309881,13934642,14203699,14539498,14092004,14259221,14174820,14224855,14012402,13701172,13412883,12954089,13704837,13915021,13649713,13466484,13190329,13419569,13597107,13533763,13365565,13190106,13216098,12813943,13346587
25,1,26,2160000,14927068,14449206,13904422,13328335,14928147,14580449,14303911,14584048,15055189,14704318,14350280,13938051,14219540,14611963,14144315,14337074,14203839,14272256,14048109,13733011,13407837,13080135,13666301,13934128,13694645,13480855,13275880,13435930,13659895,13557735,13330821,13220330,13138957,12812742,13370205
26,1,27,2246400,14970633,14502222,13939440,13335790,14937986,14628235,14327679,14637686,15104845,14763548,14397697,13972283,14241720,14715634,14232889,14372908,14230012,14330527,14162289,13822655,13397772,13174239,13654338,13971738,13720718,13449632,13372960,13455059,13657014,13542499,13329480,13227113,13077599,12796939,13449609
27,1,28,2332800,15019479,14540199,13978476,13347676,14942308,14679848,14336256,14695280,15091932,14824999,14412153,14027164,14255418,14792423,14286520,14415105,14278872,14381713,14226604,13845655,13443599,13257906,13693179,14035312,13765371,13435612,13441905,13451393,13632459,13511482,13365802,13218625,13103750,12837742,13477989
28,1,29,2419200,15050695,14588000,14021279,13375114,14933689,14755071,14386170,14728639,15080596,14859148,14450789,14104680,14337348,14859331,14318231,14460845,14316417,14442343,14225673,13839483,13543139,13253214,13723046,14064512,13835684,13476013,13493092,13446359,13647269,13527214,13421780,13246144,13123492,12894925,13474856
29,1,30,2505600,15078152,14627246,14063086,13407001,14918071,14817487,14414866,14783884,15058940,14909777,14460747,14123552,14422228,14923643,14357333,14479088,14365327,14512837,14239566,13807917,13601280,13275030,13735572,14049342,13871295,13550808,13502767,13452829,13654861,13566829,13503573,13284828,13181000,12965511,
30,1,31,2592000,15101390,14658476,14090842,13448713,14928354,14845695,14427397,14844155,15034359,14932990,14493347,14158347,14490039,14970919,14387510,14486444,14404220,14573670,14338746,13805751,13561315,13372044,13751295,14013408,13926652,13605721,13547327,13469693,13643193,13616702,13546452,13317455,13216664,13075211,
31,2,1,2678400,15111680,14683122,14111820,13475115,14943602,14882512,14430139,14876182,15015404,14931551,14510945,14205380,14553966,15007403,14417740,14487530,14439553,14647283,14422648,13809664,13556978,13478900,13785327,14026271,13947998,13647166,13583515,13455503,13608319,13641307,13571368,13308481,13305056,13155320,
32,2,2,2764800,15132429,14710673,14140164,13517696,14951322,14911246,14423410,14894888,15008459,14968153,14566767,14234168,14623179,15045117,14431342,14523372,14452145,14710235,14441989,13834932,13602999,13546479,13808252,14065415,13957738,13641747,13632313,13535833,13671179,13682025,13564364,13309937,13370485,13251377,
